O*NET-SOC Code,Task ID,Scale ID,Category,Data Value,N,Standard Error,Lower CI Bound,Upper CI Bound,Recommend Suppress,Date,Domain Source
49-9041.00,11813,IM,,4.14,64.0,0.1087,3.9273,4.3615,N,08/2021,Incumbent
49-9041.00,11817,IM,,4.11,62.0,0.1455,3.8188,4.4008,N,08/2021,Incumbent
49-9041.00,11816,IM,,4.1,64.0,0.0551,3.9942,4.2146,N,08/2021,Incumbent
49-9041.00,11822,IM,,4.05,60.0,0.1508,3.7504,4.3541,N,08/2021,Incumbent
49-9041.00,11819,IM,,4.05,60.0,0.1251,3.8012,4.3021,N,08/2021,Incumbent
49-9041.00,11824,IM,,4.02,57.0,0.1346,3.7533,4.2926,N,08/2021,Incumbent
49-9041.00,11818,IM,,3.91,53.0,0.1667,3.5747,4.2437,N,08/2021,Incumbent
49-9041.00,11821,IM,,3.81,59.0,0.152,3.501,4.1094,N,08/2021,Incumbent
49-9041.00,11823,IM,,3.8,59.0,0.1867,3.4288,4.1762,N,08/2021,Incumbent
49-9041.00,11825,IM,,3.78,54.0,0.1545,3.4668,4.0865,N,08/2021,Incumbent
49-9041.00,11827,IM,,3.7,50.0,0.2259,3.244,4.1518,N,08/2021,Incumbent
49-9041.00,11826,IM,,3.66,57.0,0.1233,3.4172,3.9113,N,08/2021,Incumbent
49-9041.00,23935,IM,,3.06,25.0,0.4517,2.1322,3.9965,N,08/2021,Incumbent
49-9043.00,11833,IM,,4.14,58.0,0.1561,3.8298,4.4551,N,08/2024,Incumbent
49-9043.00,11828,IM,,4.12,57.0,0.1605,3.802,4.4452,N,08/2024,Incumbent
49-9043.00,11834,IM,,4.1,57.0,0.1905,3.7144,4.4778,N,08/2024,Incumbent
49-9043.00,11831,IM,,4.04,58.0,0.1942,3.647,4.425,N,08/2024,Incumbent
49-9043.00,11832,IM,,4.03,58.0,0.1729,3.6883,4.3807,N,08/2024,Incumbent
49-9043.00,11836,IM,,4.03,54.0,0.1898,3.6468,4.4083,N,08/2024,Incumbent
49-9043.00,11837,IM,,4.01,58.0,0.178,3.6497,4.3626,N,08/2024,Incumbent
49-9043.00,11835,IM,,4.0,55.0,0.2298,3.5407,4.4622,N,08/2024,Incumbent
49-9043.00,11830,IM,,3.98,59.0,0.1756,3.6308,4.3339,N,08/2024,Incumbent
49-9043.00,11829,IM,,3.93,58.0,0.2118,3.5018,4.3501,N,08/2024,Incumbent
49-9043.00,11839,IM,,3.84,54.0,0.2073,3.422,4.2537,N,08/2024,Incumbent
49-9043.00,11840,IM,,3.83,59.0,0.2093,3.4121,4.2501,N,08/2024,Incumbent
49-9043.00,11838,IM,,3.8,54.0,0.1688,3.466,4.1431,N,08/2024,Incumbent
49-9043.00,11843,IM,,3.78,50.0,0.1862,3.4052,4.1534,N,08/2024,Incumbent
49-9043.00,11845,IM,,3.65,45.0,0.1596,3.3277,3.9709,N,08/2024,Incumbent
49-9043.00,11841,IM,,3.63,54.0,0.263,3.1056,4.1607,N,08/2024,Incumbent
49-9043.00,11842,IM,,3.48,49.0,0.1679,3.1378,3.8131,N,08/2024,Incumbent
49-9043.00,11844,IM,,3.38,34.0,0.3394,2.6924,4.0733,N,08/2024,Incumbent
49-9044.00,3041,IM,,4.81,21.0,,,,,08/2024,Occupational Expert
49-9044.00,21083,IM,,4.73,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3048,IM,,4.68,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3047,IM,,4.64,22.0,,,,,08/2024,Occupational Expert
49-9044.00,18785,IM,,4.59,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3045,IM,,4.55,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3051,IM,,4.45,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3049,IM,,4.41,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3054,IM,,4.32,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3055,IM,,4.29,21.0,,,,,08/2024,Occupational Expert
49-9044.00,3053,IM,,4.14,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3052,IM,,4.1,21.0,,,,,08/2024,Occupational Expert
49-9044.00,3050,IM,,4.09,22.0,,,,,08/2024,Occupational Expert
49-9044.00,18786,IM,,4.05,19.0,,,,,08/2024,Occupational Expert
49-9044.00,3056,IM,,4.05,22.0,,,,,08/2024,Occupational Expert
49-9044.00,18788,IM,,4.0,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3057,IM,,3.9,21.0,,,,,08/2024,Occupational Expert
49-9044.00,3043,IM,,3.89,19.0,,,,,08/2024,Occupational Expert
49-9044.00,3046,IM,,3.86,21.0,,,,,08/2024,Occupational Expert
49-9044.00,18787,IM,,3.77,22.0,,,,,08/2024,Occupational Expert
49-9044.00,3058,IM,,3.58,19.0,,,,,08/2024,Occupational Expert
49-9044.00,3060,IM,,3.53,17.0,,,,,08/2024,Occupational Expert
49-9044.00,3059,IM,,3.77,13.0,,,,,08/2024,Occupational Expert
49-9045.00,13819,IM,,4.2,83.0,0.1017,3.997,4.4017,N,06/2007,Incumbent
49-9045.00,13820,IM,,3.74,80.0,0.2242,3.2895,4.1822,N,06/2007,Incumbent
49-9045.00,13821,IM,,3.64,82.0,0.1424,3.3551,3.9216,N,06/2007,Incumbent
49-9045.00,13822,IM,,4.31,40.0,0.3325,3.6383,4.9832,N,06/2007,Incumbent
49-9045.00,13824,IM,,3.96,59.0,0.2216,3.5181,4.4052,N,06/2007,Incumbent
49-9045.00,13825,IM,,3.86,62.0,0.1884,3.4826,4.2362,N,06/2007,Incumbent
49-9045.00,13827,IM,,3.67,58.0,0.1888,3.2933,4.0495,N,06/2007,Incumbent
49-9045.00,13829,IM,,3.55,25.0,0.3632,2.7984,4.2977,N,06/2007,Incumbent
49-9045.00,13830,IM,,3.32,33.0,0.3548,2.6,4.0454,N,06/2007,Incumbent
49-9045.00,13832,IM,,3.21,24.0,0.2239,2.7433,3.6698,N,06/2007,Incumbent
49-9051.00,8412,IM,,4.77,71.0,0.118,4.5306,5.0,N,08/2021,Incumbent
49-9051.00,8418,IM,,4.75,71.0,0.0472,4.6571,4.8453,N,08/2021,Incumbent
49-9051.00,8413,IM,,4.7,71.0,0.1695,4.3637,5.0,N,08/2021,Incumbent
49-9051.00,8414,IM,,4.55,68.0,0.0913,4.363,4.7276,N,08/2021,Incumbent
49-9051.00,8416,IM,,4.51,69.0,0.1152,4.2754,4.7352,N,08/2021,Incumbent
49-9051.00,8420,IM,,4.5,70.0,0.0689,4.3654,4.6403,N,08/2021,Incumbent
49-9051.00,8419,IM,,4.46,70.0,0.0898,4.2795,4.6377,N,08/2021,Incumbent
49-9051.00,8423,IM,,4.44,68.0,0.1449,4.1477,4.7262,N,08/2021,Incumbent
49-9051.00,8421,IM,,4.43,69.0,0.1739,4.0815,4.7756,N,08/2021,Incumbent
49-9051.00,8425,IM,,4.37,66.0,0.1886,3.9963,4.7495,N,08/2021,Incumbent
49-9051.00,8427,IM,,4.35,67.0,0.1059,4.1343,4.5571,N,08/2021,Incumbent
49-9051.00,8426,IM,,4.29,68.0,0.1365,4.0128,4.5577,N,08/2021,Incumbent
49-9051.00,8417,IM,,4.23,68.0,0.0975,4.033,4.4224,N,08/2021,Incumbent
49-9051.00,8424,IM,,4.2,68.0,0.1383,3.9281,4.4804,N,08/2021,Incumbent
49-9051.00,8422,IM,,4.14,62.0,0.1402,3.8578,4.4187,N,08/2021,Incumbent
49-9051.00,8415,IM,,4.02,57.0,0.2142,3.5956,4.4538,N,08/2021,Incumbent
49-9051.00,8429,IM,,4.02,66.0,0.1643,3.6951,4.3513,N,08/2021,Incumbent
49-9051.00,8428,IM,,3.85,69.0,0.1783,3.494,4.2057,N,08/2021,Incumbent
49-9051.00,8432,IM,,3.75,67.0,0.0948,3.5572,3.9359,N,08/2021,Incumbent
49-9051.00,8433,IM,,3.36,62.0,0.361,2.6427,4.0865,N,08/2021,Incumbent
49-9051.00,8434,IM,,3.29,61.0,0.3362,2.6214,3.9662,N,08/2021,Incumbent
49-9051.00,8430,IM,,3.16,49.0,0.2328,2.6946,3.6309,N,08/2021,Incumbent
49-9051.00,8431,IM,,3.77,41.0,0.1214,3.5292,4.0198,N,08/2021,Incumbent
49-9052.00,11850,IM,,4.4,79.0,0.1392,4.122,4.6761,N,07/2015,Incumbent
49-9052.00,11846,IM,,4.3,76.0,0.1021,4.0991,4.5061,N,07/2015,Incumbent
49-9052.00,11849,IM,,4.24,67.0,0.169,3.9032,4.578,N,07/2015,Incumbent
49-9052.00,11847,IM,,4.2,78.0,0.1787,3.8416,4.5532,N,07/2015,Incumbent
49-9052.00,11848,IM,,4.19,79.0,0.1613,3.8701,4.5122,N,07/2015,Incumbent
49-9052.00,11852,IM,,4.07,86.0,0.1404,3.7941,4.3523,N,07/2015,Incumbent
49-9052.00,11857,IM,,3.94,94.0,0.1256,3.6921,4.1911,N,07/2015,Incumbent
49-9052.00,11853,IM,,3.94,60.0,0.0871,3.7637,4.1123,N,07/2015,Incumbent
49-9052.00,20806,IM,,3.7,57.0,0.1409,3.4224,3.9868,N,07/2015,Incumbent
49-9052.00,11855,IM,,3.7,69.0,0.1822,3.3363,4.0636,N,07/2015,Incumbent
49-9052.00,20807,IM,,3.45,83.0,0.1457,3.1604,3.7399,N,07/2015,Incumbent
49-9052.00,11861,IM,,3.34,65.0,0.3045,2.7299,3.9465,N,07/2015,Incumbent
49-9052.00,11858,IM,,4.39,50.0,0.2108,3.9639,4.8109,N,07/2015,Incumbent
49-9052.00,11851,IM,,4.0,60.0,0.1675,3.6642,4.3345,N,07/2015,Incumbent
49-9052.00,11859,IM,,3.91,38.0,0.0854,3.7405,4.0865,N,07/2015,Incumbent
49-9052.00,11854,IM,,3.74,50.0,0.1781,3.386,4.1017,N,07/2015,Incumbent
49-9052.00,11860,IM,,3.45,48.0,0.4961,2.447,4.4431,N,07/2015,Incumbent
49-9052.00,11863,IM,,3.33,52.0,0.2525,2.8245,3.8384,N,07/2015,Incumbent
49-9052.00,11862,IM,,2.81,28.0,0.5296,1.7218,3.895,N,07/2015,Incumbent
49-9061.00,8437,IM,,4.45,51.0,0.1219,4.21,4.6995,N,07/2015,Incumbent
49-9061.00,8436,IM,,4.4,50.0,0.0914,4.2188,4.586,N,07/2015,Incumbent
49-9061.00,8440,IM,,4.37,51.0,0.1162,4.1373,4.6043,N,07/2015,Incumbent
49-9061.00,8438,IM,,4.34,47.0,0.0787,4.1781,4.4948,N,07/2015,Incumbent
49-9061.00,8442,IM,,4.14,43.0,0.1135,3.9109,4.3689,N,07/2015,Incumbent
49-9061.00,8435,IM,,4.1,46.0,0.1256,3.8443,4.3504,N,07/2015,Incumbent
49-9061.00,8441,IM,,4.05,42.0,0.1564,3.7308,4.3627,N,07/2015,Incumbent
49-9061.00,8443,IM,,3.99,46.0,0.1572,3.6756,4.309,N,07/2015,Incumbent
49-9061.00,8439,IM,,3.97,45.0,0.1389,3.6893,4.2492,N,07/2015,Incumbent
49-9061.00,8444,IM,,3.55,34.0,0.1971,3.1504,3.9526,N,07/2015,Incumbent
49-9061.00,20808,IM,,4.31,24.0,0.2643,3.7596,4.8532,N,07/2015,Incumbent
49-9061.00,8445,IM,,3.66,29.0,0.2683,3.1108,4.2098,N,07/2015,Incumbent
49-9061.00,8447,IM,,3.34,26.0,0.2565,2.8151,3.8716,N,07/2015,Incumbent
49-9061.00,8448,IM,,2.82,23.0,0.2494,2.3017,3.3363,N,07/2015,Incumbent
49-9061.00,8449,IM,,2.33,15.0,0.2778,1.7303,2.9219,N,07/2015,Incumbent
49-9062.00,3066,IM,,4.62,71.0,0.079,4.4582,4.7732,N,08/2023,Incumbent
49-9062.00,3065,IM,,4.55,72.0,0.0802,4.3921,4.7117,N,08/2023,Incumbent
49-9062.00,23980,IM,,4.55,71.0,0.0765,4.3968,4.7021,N,08/2023,Incumbent
49-9062.00,3064,IM,,4.41,71.0,0.0745,4.2622,4.5593,N,08/2023,Incumbent
49-9062.00,3063,IM,,4.39,69.0,0.0936,4.2048,4.5783,N,08/2023,Incumbent
49-9062.00,3062,IM,,4.24,53.0,0.1652,3.9126,4.5756,N,08/2023,Incumbent
49-9062.00,23981,IM,,4.14,46.0,0.124,3.8926,4.392,N,08/2023,Incumbent
49-9062.00,3071,IM,,4.12,64.0,0.1211,3.8754,4.3594,N,08/2023,Incumbent
49-9062.00,3069,IM,,4.07,60.0,0.1218,3.8252,4.3126,N,08/2023,Incumbent
49-9062.00,3068,IM,,3.97,67.0,0.0946,3.7843,4.162,N,08/2023,Incumbent
49-9062.00,3067,IM,,3.96,66.0,0.0965,3.7653,4.1506,N,08/2023,Incumbent
49-9062.00,3072,IM,,3.85,66.0,0.1578,3.5355,4.166,N,08/2023,Incumbent
49-9062.00,3077,IM,,3.79,45.0,0.1767,3.4358,4.1479,N,08/2023,Incumbent
49-9062.00,3070,IM,,3.75,59.0,0.1497,3.4468,4.0462,N,08/2023,Incumbent
49-9062.00,3075,IM,,3.66,39.0,0.1223,3.4111,3.9064,N,08/2023,Incumbent
49-9062.00,3073,IM,,3.5,43.0,0.1318,3.2318,3.7637,N,08/2023,Incumbent
49-9062.00,3074,IM,,3.59,39.0,0.1999,3.1807,3.99,N,08/2023,Incumbent
49-9062.00,3079,IM,,3.53,40.0,0.209,3.1076,3.9532,N,08/2023,Incumbent
49-9062.00,3076,IM,,3.44,34.0,0.2329,2.967,3.9148,N,08/2023,Incumbent
49-9062.00,3078,IM,,3.34,32.0,0.1785,2.9778,3.7058,N,08/2023,Incumbent
49-9063.00,11865,IM,,4.75,28.0,,,,,07/2016,Occupational Expert
49-9063.00,11866,IM,,4.55,22.0,,,,,07/2016,Occupational Expert
49-9063.00,11870,IM,,4.48,25.0,,,,,07/2016,Occupational Expert
49-9063.00,11867,IM,,4.41,27.0,,,,,07/2016,Occupational Expert
49-9063.00,11873,IM,,4.37,27.0,,,,,07/2016,Occupational Expert
49-9063.00,11868,IM,,4.33,27.0,,,,,07/2016,Occupational Expert
49-9063.00,11871,IM,,4.31,26.0,,,,,07/2016,Occupational Expert
49-9063.00,11872,IM,,4.1,20.0,,,,,07/2016,Occupational Expert
49-9063.00,11874,IM,,3.93,27.0,,,,,07/2016,Occupational Expert
49-9063.00,11869,IM,,3.63,27.0,,,,,07/2016,Occupational Expert
49-9063.00,11877,IM,,3.61,28.0,,,,,07/2016,Occupational Expert
49-9063.00,11875,IM,,3.6,25.0,,,,,07/2016,Occupational Expert
49-9063.00,11884,IM,,3.55,22.0,,,,,07/2016,Occupational Expert
49-9063.00,11876,IM,,3.3,20.0,,,,,07/2016,Occupational Expert
49-9063.00,11878,IM,,4.6,15.0,,,,,07/2016,Occupational Expert
49-9063.00,11880,IM,,4.33,18.0,,,,,07/2016,Occupational Expert
49-9063.00,11881,IM,,4.18,17.0,,,,,07/2016,Occupational Expert
49-9063.00,11883,IM,,4.12,8.0,,,,,07/2016,Occupational Expert
49-9063.00,11879,IM,,4.0,10.0,,,,,07/2016,Occupational Expert
49-9063.00,11891,IM,,3.67,9.0,,,,,07/2016,Occupational Expert
49-9063.00,11896,IM,,3.23,13.0,,,,,07/2016,Occupational Expert
49-9063.00,11882,IM,,3.12,8.0,,,,,07/2016,Occupational Expert
49-9063.00,11885,IM,,2.75,8.0,,,,,07/2016,Occupational Expert
49-9063.00,11889,IM,,2.69,13.0,,,,,07/2016,Occupational Expert
49-9063.00,11888,IM,,2.38,8.0,,,,,07/2016,Occupational Expert
49-9063.00,11893,IM,,2.33,12.0,,,,,07/2016,Occupational Expert
49-9063.00,11890,IM,,2.23,13.0,,,,,07/2016,Occupational Expert
49-9063.00,11894,IM,,2.0,9.0,,,,,07/2016,Occupational Expert
49-9063.00,11895,IM,,1.92,12.0,,,,,07/2016,Occupational Expert
49-9064.00,14977,IM,,4.68,50.0,0.1243,4.4346,4.9342,N,08/2018,Incumbent
49-9064.00,14984,IM,,4.65,46.0,0.1123,4.4269,4.8791,N,08/2018,Incumbent
49-9064.00,14979,IM,,4.64,53.0,0.1592,4.3177,4.9567,N,08/2018,Incumbent
49-9064.00,14978,IM,,4.61,49.0,0.1372,4.3369,4.8888,N,08/2018,Incumbent
49-9064.00,14975,IM,,4.55,49.0,0.107,4.3389,4.7691,N,08/2018,Incumbent
49-9064.00,14982,IM,,4.55,48.0,0.1402,4.2684,4.8324,N,08/2018,Incumbent
49-9064.00,14976,IM,,4.54,50.0,0.1394,4.255,4.8152,N,08/2018,Incumbent
49-9064.00,14980,IM,,4.34,51.0,0.1881,3.9615,4.7173,N,08/2018,Incumbent
49-9064.00,14983,IM,,4.31,51.0,0.2028,3.9067,4.7213,N,08/2018,Incumbent
49-9064.00,21084,IM,,4.26,48.0,0.1856,3.8905,4.6371,N,08/2018,Incumbent
49-9064.00,14986,IM,,4.25,45.0,0.1576,3.9359,4.571,N,08/2018,Incumbent
49-9064.00,14987,IM,,4.16,50.0,0.1401,3.8806,4.4436,N,08/2018,Incumbent
49-9064.00,14985,IM,,3.96,47.0,0.1685,3.6169,4.2952,N,08/2018,Incumbent
49-9064.00,14988,IM,,3.83,45.0,0.2621,3.3027,4.3592,N,08/2018,Incumbent
49-9064.00,14981,IM,,3.75,38.0,0.3288,3.0885,4.4211,N,08/2018,Incumbent
49-9071.00,20671,IM,,4.26,154.0,0.111,4.0412,4.4799,N,08/2021,Incumbent
49-9071.00,3024,IM,,4.05,161.0,0.0809,3.8869,4.2064,N,08/2021,Incumbent
49-9071.00,3030,IM,,3.89,163.0,0.1176,3.661,4.1252,N,08/2021,Incumbent
49-9071.00,20672,IM,,3.86,161.0,0.1371,3.5921,4.1335,N,08/2021,Incumbent
49-9071.00,20674,IM,,3.83,125.0,0.1759,3.4769,4.1732,N,08/2021,Incumbent
49-9071.00,3023,IM,,3.8,156.0,0.1247,3.5547,4.0474,N,08/2021,Incumbent
49-9071.00,20679,IM,,3.78,121.0,0.2489,3.2893,4.2747,N,08/2021,Incumbent
49-9071.00,3022,IM,,3.75,149.0,0.1537,3.4441,4.0516,N,08/2021,Incumbent
49-9071.00,3026,IM,,3.73,148.0,0.2544,3.2225,4.2282,N,08/2021,Incumbent
49-9071.00,20678,IM,,3.7,95.0,0.182,3.3419,4.0648,N,08/2021,Incumbent
49-9071.00,3033,IM,,3.7,147.0,0.0932,3.5143,3.8828,N,08/2021,Incumbent
49-9071.00,3025,IM,,3.7,113.0,0.1398,3.4203,3.9743,N,08/2021,Incumbent
49-9071.00,20673,IM,,3.7,111.0,0.1333,3.4322,3.9606,N,08/2021,Incumbent
49-9071.00,20670,IM,,3.68,156.0,0.2736,3.1395,4.2205,N,08/2021,Incumbent
49-9071.00,3028,IM,,3.6,148.0,0.1662,3.2715,3.9285,N,08/2021,Incumbent
49-9071.00,19898,IM,,3.54,107.0,0.1714,3.1994,3.8791,N,08/2021,Incumbent
49-9071.00,3035,IM,,3.37,118.0,0.1957,2.9781,3.7532,N,08/2021,Incumbent
49-9071.00,20675,IM,,3.36,135.0,0.2047,2.9545,3.7641,N,08/2021,Incumbent
49-9071.00,20676,IM,,3.3,131.0,0.2584,2.7852,3.8075,N,08/2021,Incumbent
49-9071.00,3037,IM,,3.2,113.0,0.2154,2.7776,3.6312,N,08/2021,Incumbent
49-9071.00,3031,IM,,3.09,103.0,0.2361,2.6227,3.5594,N,08/2021,Incumbent
49-9071.00,19899,IM,,3.82,58.0,0.2663,3.2877,4.3543,N,08/2021,Incumbent
49-9071.00,20677,IM,,3.71,90.0,0.1974,3.3201,4.1045,N,08/2021,Incumbent
49-9071.00,3032,IM,,3.7,132.0,0.1961,3.3143,4.0903,N,08/2021,Incumbent
49-9071.00,3034,IM,,3.61,132.0,0.1452,3.3178,3.8924,N,08/2021,Incumbent
49-9071.00,19897,IM,,3.45,52.0,0.177,3.0906,3.8012,N,08/2021,Incumbent
49-9071.00,19900,IM,,3.04,44.0,0.1771,2.6793,3.3936,N,08/2021,Incumbent
49-9081.00,17806,IM,,4.74,92.0,0.0607,4.6199,4.861,N,08/2021,Incumbent
49-9081.00,17809,IM,,4.6,87.0,0.0694,4.4587,4.7345,N,08/2021,Incumbent
49-9081.00,17808,IM,,4.57,96.0,0.042,4.4874,4.654,N,08/2021,Incumbent
49-9081.00,17811,IM,,4.55,92.0,0.0849,4.3792,4.7164,N,08/2021,Incumbent
49-9081.00,17810,IM,,4.5,94.0,0.1287,4.2453,4.7566,N,08/2021,Incumbent
49-9081.00,17807,IM,,4.48,96.0,0.1191,4.2402,4.7132,N,08/2021,Incumbent
49-9081.00,17815,IM,,4.13,94.0,0.1058,3.9176,4.3379,N,08/2021,Incumbent
49-9081.00,17812,IM,,4.12,91.0,0.0792,3.958,4.2728,N,08/2021,Incumbent
49-9081.00,17817,IM,,3.83,73.0,0.1444,3.5437,4.1194,N,08/2021,Incumbent
49-9081.00,17814,IM,,3.83,71.0,0.151,3.5251,4.1274,N,08/2021,Incumbent
49-9081.00,17805,IM,,3.47,52.0,0.183,3.0982,3.833,N,08/2021,Incumbent
49-9081.00,17813,IM,,3.11,42.0,0.0848,2.934,3.2763,N,08/2021,Incumbent
49-9091.00,13835,IM,,4.42,47.0,0.182,4.0541,4.7869,N,07/2017,Incumbent
49-9091.00,13839,IM,,4.3,60.0,0.1924,3.9192,4.6893,N,07/2017,Incumbent
49-9091.00,13840,IM,,4.2,63.0,0.1885,3.8236,4.5772,N,07/2017,Incumbent
49-9091.00,13846,IM,,4.08,47.0,0.192,3.6926,4.4655,N,07/2017,Incumbent
49-9091.00,13845,IM,,4.04,46.0,0.207,3.6234,4.4574,N,07/2017,Incumbent
49-9091.00,13842,IM,,3.96,54.0,0.174,3.6148,4.3127,N,07/2017,Incumbent
49-9091.00,13848,IM,,3.88,48.0,0.2053,3.4682,4.294,N,07/2017,Incumbent
49-9091.00,13847,IM,,3.79,54.0,0.2259,3.336,4.242,N,07/2017,Incumbent
49-9091.00,13843,IM,,3.76,44.0,0.3155,3.1229,4.3954,N,07/2017,Incumbent
49-9091.00,13836,IM,,4.47,36.0,0.2098,4.0478,4.8998,N,07/2017,Incumbent
49-9091.00,13837,IM,,4.28,33.0,0.2549,3.7572,4.7957,N,07/2017,Incumbent
49-9091.00,13838,IM,,4.1,52.0,0.239,3.6167,4.5764,N,07/2017,Incumbent
49-9091.00,13844,IM,,4.07,35.0,0.1581,3.7507,4.3931,N,07/2017,Incumbent
49-9091.00,13849,IM,,3.68,42.0,0.1745,3.3243,4.0291,N,07/2017,Incumbent
49-9091.00,13841,IM,,3.66,48.0,0.2191,3.2148,4.0964,N,07/2017,Incumbent
49-9091.00,13852,IM,,3.55,26.0,0.5993,2.3162,4.7847,N,07/2017,Incumbent
49-9091.00,13851,IM,,3.52,49.0,0.369,2.7745,4.2583,N,07/2017,Incumbent
49-9091.00,13850,IM,,3.43,42.0,0.2566,2.9136,3.9501,N,07/2017,Incumbent
49-9092.00,13855,IM,,4.8,65.0,0.051,4.6973,4.9012,N,07/2015,Incumbent
49-9092.00,13856,IM,,4.73,63.0,0.1112,4.504,4.9487,N,07/2015,Incumbent
49-9092.00,13854,IM,,4.61,65.0,0.1965,4.2203,5.0,N,07/2015,Incumbent
49-9092.00,13857,IM,,4.22,56.0,0.0876,4.0421,4.393,N,07/2015,Incumbent
49-9092.00,13858,IM,,4.19,63.0,0.12,3.9466,4.4263,N,07/2015,Incumbent
49-9092.00,13871,IM,,4.15,43.0,0.2204,3.7063,4.5958,N,07/2015,Incumbent
49-9092.00,20809,IM,,4.01,56.0,0.0716,3.8656,4.1525,N,07/2015,Incumbent
49-9092.00,13859,IM,,4.0,57.0,0.067,3.8689,4.1372,N,07/2015,Incumbent
49-9092.00,13860,IM,,3.96,58.0,0.1034,3.753,4.1673,N,07/2015,Incumbent
49-9092.00,13862,IM,,3.88,63.0,0.0866,3.7089,4.055,N,07/2015,Incumbent
49-9092.00,13866,IM,,3.87,59.0,0.1136,3.641,4.0958,N,07/2015,Incumbent
49-9092.00,13864,IM,,3.82,59.0,0.0969,3.6261,4.0139,N,07/2015,Incumbent
49-9092.00,13861,IM,,3.72,54.0,0.077,3.5646,3.8736,N,07/2015,Incumbent
49-9092.00,13865,IM,,3.7,63.0,0.0889,3.5202,3.8755,N,07/2015,Incumbent
49-9092.00,13872,IM,,3.68,46.0,0.1169,3.4418,3.9128,N,07/2015,Incumbent
49-9092.00,13863,IM,,3.64,49.0,0.1381,3.3624,3.9178,N,07/2015,Incumbent
49-9092.00,13868,IM,,3.61,41.0,0.1681,3.2689,3.9483,N,07/2015,Incumbent
49-9092.00,13867,IM,,3.53,58.0,0.0901,3.3467,3.7075,N,07/2015,Incumbent
49-9092.00,13869,IM,,3.52,61.0,0.0746,3.3721,3.6705,N,07/2015,Incumbent
49-9092.00,13870,IM,,3.48,62.0,0.117,3.242,3.7101,N,07/2015,Incumbent
49-9092.00,13875,IM,,3.59,22.0,0.2172,3.1413,4.0446,N,07/2015,Incumbent
49-9092.00,13873,IM,,3.29,36.0,0.2054,2.877,3.7111,N,07/2015,Incumbent
49-9092.00,13874,IM,,3.25,31.0,0.1671,2.9118,3.5943,N,07/2015,Incumbent
49-9094.00,7124,IM,,4.65,20.0,,,,,08/2019,Occupational Expert
49-9094.00,7128,IM,,4.6,20.0,,,,,08/2019,Occupational Expert
49-9094.00,18789,IM,,4.6,20.0,,,,,08/2019,Occupational Expert
49-9094.00,7131,IM,,4.47,17.0,,,,,08/2019,Occupational Expert
49-9094.00,18791,IM,,4.45,20.0,,,,,08/2019,Occupational Expert
49-9094.00,7126,IM,,4.4,20.0,,,,,08/2019,Occupational Expert
49-9094.00,18790,IM,,4.37,19.0,,,,,08/2019,Occupational Expert
49-9094.00,7125,IM,,4.32,19.0,,,,,08/2019,Occupational Expert
49-9094.00,7127,IM,,4.05,20.0,,,,,08/2019,Occupational Expert
49-9094.00,7129,IM,,3.59,17.0,,,,,08/2019,Occupational Expert
49-9094.00,7130,IM,,3.47,15.0,,,,,08/2019,Occupational Expert
49-9094.00,18792,IM,,3.29,14.0,,,,,08/2019,Occupational Expert
49-9094.00,18793,IM,,3.0,13.0,,,,,08/2019,Occupational Expert
49-9094.00,7132,IM,,2.4,10.0,,,,,08/2019,Occupational Expert
49-9095.00,13878,IM,,4.44,53.0,0.3002,3.8423,5.0,N,06/2007,Incumbent
49-9095.00,13879,IM,,4.36,55.0,0.1892,3.9824,4.7409,N,06/2007,Incumbent
49-9095.00,13880,IM,,4.04,42.0,0.2925,3.4461,4.6274,N,06/2007,Incumbent
49-9095.00,13881,IM,,4.0,45.0,0.297,3.3971,4.5941,N,06/2007,Incumbent
49-9095.00,13882,IM,,3.81,56.0,0.2501,3.3076,4.3101,N,06/2007,Incumbent
49-9095.00,13883,IM,,3.76,43.0,0.3229,3.1077,4.411,N,06/2007,Incumbent
49-9095.00,13884,IM,,3.74,42.0,0.2398,3.2599,4.2285,N,06/2007,Incumbent
49-9095.00,13885,IM,,3.66,51.0,0.2933,3.074,4.2523,N,06/2007,Incumbent
49-9095.00,13886,IM,,3.63,44.0,0.2905,3.0398,4.2114,N,06/2007,Incumbent
49-9095.00,13887,IM,,3.54,43.0,0.5722,2.3821,4.6916,N,06/2007,Incumbent
49-9095.00,13888,IM,,3.53,36.0,0.4754,2.5636,4.494,N,06/2007,Incumbent
49-9095.00,13889,IM,,3.42,46.0,0.2818,2.8481,3.9832,N,06/2007,Incumbent
49-9095.00,13890,IM,,3.54,28.0,0.6508,2.2087,4.8793,N,06/2007,Incumbent
49-9095.00,13891,IM,,3.42,30.0,0.4633,2.4709,4.366,N,06/2007,Incumbent
49-9096.00,13893,IM,,4.64,57.0,0.0486,4.5407,4.7353,N,08/2020,Incumbent
